,vehicleid,transtime
669,NS10,1709217031.4486558
670,NW14,1709217031.4512706
671,NW13,1709217031.4537807
672,NW12,1709217031.4562542
673,NW11,1709217031.4595
674,NW10,1709217031.462443
675,SW04,1709217031.4651492
676,SW03,1709217031.4675338
677,SW02,1709217031.4700987
678,SW01,1709217031.4728584
679,SW00,1709217031.4782913
680,SN14,1709217031.48098
681,SN13,1709217031.4838023
682,SN12,1709217031.486401
683,SN11,1709217031.4899602
684,SN10,1709217031.4932363
685,SE14,1709217031.4961965
686,SE13,1709217031.4989283
687,SE12,1709217031.501706
688,SE11,1709217031.5046132
689,SE10,1709217031.5116608
690,WN04,1709217031.5142376
691,WN03,1709217031.5166516
692,WN02,1709217031.5188375
693,WN01,1709217031.5211751
694,WN00,1709217031.5232978
695,WE14,1709217031.5280259
696,WE13,1709217031.530226
697,WE12,1709217031.532332
698,WE11,1709217031.5343518
699,WE10,1709217031.5364752
700,WS14,1709217031.5386987
701,WS13,1709217031.5416949
702,WS12,1709217031.5444572
703,WS11,1709217031.546767
704,WS10,1709217031.5489855
705,ES04,1709217031.5510867
706,ES03,1709217031.553272
707,ES02,1709217031.555423
708,ES01,1709217031.5612555
709,ES00,1709217031.5637891
710,EW14,1709217031.5663967
711,EW13,1709217031.5686932
712,EW12,1709217031.5710049
713,EW11,1709217031.5757177
714,EW10,1709217031.57914
715,EN14,1709217031.5821571
716,EN13,1709217031.584411
717,EN12,1709217031.5866184
718,EN11,1709217031.5887403
719,EN10,1709217031.5910006
720,NE04,1709217031.5951693
721,NE03,1709217031.5975242
722,NE02,1709217031.5996468
723,NE01,1709217031.6018248
724,NE00,1709217031.6040502
725,NS14,1709217031.6064467
726,NS13,1709217031.6119215
727,NS12,1709217031.6174202
728,NS11,1709217031.6198878
729,NS10,1709217031.6220982
730,NW14,1709217031.625039
731,NW13,1709217031.6274707
732,NW12,1709217031.6304908
733,NW11,1709217031.6337218
734,NW10,1709217031.6359966
735,SW04,1709217031.6379366
736,SW03,1709217031.6399012
737,SW02,1709217031.6420333
738,SW01,1709217031.6461437
739,SW00,1709217031.6477184
740,SN14,1709217031.6492877
741,SN13,1709217031.6511014
742,SN12,1709217031.653034
743,SN11,1709217031.654934
744,SN10,1709217031.6568518
745,SE14,1709217031.6589086
746,SE13,1709217031.661974
747,SE12,1709217031.6643052
748,SE11,1709217031.666525
749,SE10,1709217031.6686366
750,WN04,1709217031.6710708
751,WN03,1709217031.6732776
752,WN02,1709217031.6755111
753,WN01,1709217031.677947
754,WN00,1709217031.6801577
755,WE14,1709217031.682512
756,WE13,1709217031.6853693
757,WE12,1709217031.6878698
758,WE11,1709217031.6905227
759,WE10,1709217031.6928482
760,WS14,1709217031.695058
761,WS13,1709217031.6972535
762,WS12,1709217031.7018242
763,WS11,1709217031.7040355
764,WS10,1709217031.7065084
765,ES04,1709217031.709372
766,ES03,1709217031.7117682
767,ES02,1709217031.7139833
768,ES01,1709217031.716216
769,ES00,1709217031.7186396
770,EW14,1709217031.721059
771,EW13,1709217031.7263033
772,EW12,1709217031.729263
773,EW11,1709217031.7317128
774,EW10,1709217031.7346866
775,EN14,1709217031.7374344
776,EN13,1709217031.739715
777,EN12,1709217031.7436457
778,EN11,1709217031.7457848
779,EN10,1709217031.747955
780,NE04,1709217031.751566
781,NE03,1709217031.7537355
782,NE02,1709217031.7558274
783,NE01,1709217031.7584095
784,NE00,1709217031.7604232
785,NS14,1709217031.7624106
786,NS13,1709217031.764344
787,NS12,1709217031.7666683
788,NS11,1709217031.7690148
789,NS10,1709217031.771274
790,NW14,1709217031.7749183
791,NW13,1709217031.7781353
792,NW12,1709217031.7806325
793,NW11,1709217031.7830677
794,NW10,1709217031.7852724
795,SW04,1709217031.7874925
796,SW03,1709217031.7902496
797,SW02,1709217031.7923496
798,SW01,1709217031.7946725
799,SW00,1709217031.796823
800,SN14,1709217031.7987888
801,SN13,1709217031.8050888
802,SN12,1709217031.807368
803,SN11,1709217031.8096368
804,SN10,1709217031.8120654
805,SE14,1709217031.8158417
806,SE13,1709217031.819839
807,SE12,1709217031.82211
808,SE11,1709217031.8243208
809,SE10,1709217031.8264885
810,WN04,1709217031.82821
811,WN03,1709217031.829713
812,WN02,1709217031.831225
813,WN01,1709217031.8328424
814,WN00,1709217031.835562
815,WE14,1709217031.8373399
816,WE13,1709217031.8391035
817,WE12,1709217031.84132
818,WE11,1709217031.8433144
819,WE10,1709217031.8463297
820,WS14,1709217031.8496158
821,WS13,1709217031.8515925
822,WS12,1709217031.853518
823,WS11,1709217031.8554935
824,WS10,1709217031.8575814
825,ES04,1709217031.859757
826,ES03,1709217031.8620696
827,ES02,1709217031.8646977
828,ES01,1709217031.8668354
829,ES00,1709217031.8698938
830,EW14,1709217031.872328
831,EW13,1709217031.8753066
832,EW12,1709217031.8775904
833,EW11,1709217031.8798678
834,EW10,1709217031.8825402
835,EN14,1709217031.8847442
836,EN13,1709217031.8869817
837,EN12,1709217031.88903
838,EN11,1709217031.891565
839,EN10,1709217031.8939304
840,NE04,1709217031.8976774
841,NE03,1709217031.9000542
842,NE02,1709217031.9020598
843,NE01,1709217031.904246
844,NE00,1709217031.9074662
845,NS14,1709217031.9104822
846,NS13,1709217031.9132485
847,NS12,1709217031.9159722
848,NS11,1709217031.918501
849,NS10,1709217031.920564
850,NW14,1709217031.922645
851,NW13,1709217031.9273918
852,NW12,1709217031.9294183
853,NW11,1709217031.931396
854,NW10,1709217031.9338975
855,SW04,1709217031.9362128
856,SW03,1709217031.9385772
857,SW02,1709217031.9409285
858,SW01,1709217031.9445055
859,SW00,1709217031.947722
860,SN14,1709217031.950708
861,SN13,1709217031.95367
862,SN12,1709217031.9561398
863,SN11,1709217031.9582856
864,SN10,1709217031.9623764
865,SE14,1709217031.964218
866,SE13,1709217031.9659111
867,SE12,1709217031.9675465
868,SE11,1709217031.9697056
869,SE10,1709217031.971779
870,WN04,1709217031.9739294
871,WN03,1709217031.9760547
872,WN02,1709217031.9785607
873,WN01,1709217031.9805777
874,WN00,1709217031.9824939
875,WE14,1709217031.9843132
876,WE13,1709217031.9860997
877,WE12,1709217031.9894702
878,WE11,1709217031.9918792
879,WE10,1709217031.9942622
880,WS14,1709217031.999214
881,WS13,1709217032.002812
882,WS12,1709217032.005556
883,WS11,1709217032.008141
884,WS10,1709217032.0100331
885,ES04,1709217032.0116432
886,ES03,1709217032.014278
887,ES02,1709217032.0172236
888,ES01,1709217032.0204253
889,ES00,1709217032.0224986
890,EW14,1709217032.0250676
891,EW13,1709217032.0275185
892,EW12,1709217032.02973
893,EW11,1709217032.0338225
894,EW10,1709217032.039631
895,EN14,1709217032.042853
896,EN13,1709217032.0449214
897,EN12,1709217032.0474384
898,EN11,1709217032.0495596
899,EN10,1709217032.0520039
900,NE04,1709217032.0564997
901,NE03,1709217032.0600364
902,NE02,1709217032.0621934
903,NE01,1709217032.0644457
904,NE00,1709217032.0667248
905,NS14,1709217032.0690858
906,NS13,1709217032.071182
907,NS12,1709217032.0737243
908,NS11,1709217032.076487
909,NS10,1709217032.0812771
910,NW14,1709217032.0836747
911,NW13,1709217032.0861378
912,NW12,1709217032.08843
913,NW11,1709217032.0923622
914,NW10,1709217032.0956163
915,SW04,1709217032.0983222
916,SW03,1709217032.1053715
917,SW02,1709217032.1104748
918,SW01,1709217032.1129572
919,SW00,1709217032.1159463
920,SN14,1709217032.1183999
921,SN13,1709217032.120676
922,SN12,1709217032.12278
923,SN11,1709217032.1255887
924,SN10,1709217032.1287706
925,SE14,1709217032.130925
926,SE13,1709217032.1332734
927,SE12,1709217032.1384592
928,SE11,1709217032.143139
929,SE10,1709217032.1507614
930,WN04,1709217032.1532726
931,WN03,1709217032.1559536
932,WN02,1709217032.158915
933,WN01,1709217032.1615655
934,WN00,1709217032.1643791
935,WE14,1709217032.1665478
936,WE13,1709217032.1684604
937,WE12,1709217032.1708584
938,WE11,1709217032.1730568
939,WE10,1709217032.175634
940,WS14,1709217032.1798441
941,WS13,1709217032.1820922
942,WS12,1709217032.1843028
