,vehicleid,transtime
874,WN00,1709227341.0316331
875,WE14,1709227341.034176
876,WE13,1709227341.0366066
877,WE12,1709227341.0392764
878,WE11,1709227341.0420673
879,WE10,1709227341.0444798
880,WS14,1709227341.0473347
881,WS13,1709227341.0500364
882,WS12,1709227341.0530548
883,WS11,1709227341.0560615
884,WS10,1709227341.05859
885,ES04,1709227341.0610738
886,ES03,1709227341.0635777
887,ES02,1709227341.065702
888,ES01,1709227341.0692496
889,ES00,1709227341.0748518
890,EW14,1709227341.0803387
891,EW13,1709227341.083326
892,EW12,1709227341.0871284
893,EW11,1709227341.0979402
894,EW10,1709227341.1004114
895,EN14,1709227341.1027954
896,EN13,1709227341.117546
897,EN12,1709227341.120202
898,EN11,1709227341.1276298
899,EN10,1709227341.1319246
900,NE04,1709227341.1363688
901,NE03,1709227341.139043
902,NE02,1709227341.1445646
903,NE01,1709227341.1468375
904,NE00,1709227341.148981
905,NS14,1709227341.1519504
906,NS13,1709227341.153575
907,NS12,1709227341.1552908
908,NS11,1709227341.158308
909,NS10,1709227341.1606648
910,NW14,1709227341.1634843
911,NW13,1709227341.1659281
912,NW12,1709227341.1683328
913,NW11,1709227341.170762
914,NW10,1709227341.1730316
915,SW04,1709227341.1770644
916,SW03,1709227341.179772
917,SW02,1709227341.182144
918,SW01,1709227341.184472
919,SW00,1709227341.1866102
920,SN14,1709227341.1887815
921,SN13,1709227341.1911826
922,SN12,1709227341.1938355
923,SN11,1709227341.1963375
924,SN10,1709227341.1987443
925,SE14,1709227341.2011812
926,SE13,1709227341.2036424
927,SE12,1709227341.206065
928,SE11,1709227341.2085268
929,SE10,1709227341.210907
930,WN04,1709227341.2134411
931,WN03,1709227341.215892
932,WN02,1709227341.2213154
933,WN01,1709227341.2241738
934,WN00,1709227341.2264638
935,WE14,1709227341.2283769
936,WE13,1709227341.2301702
937,WE12,1709227341.2322645
938,WE11,1709227341.234449
939,WE10,1709227341.237252
940,WS14,1709227341.239683
941,WS13,1709227341.2437785
942,WS12,1709227341.2466626
943,WS11,1709227341.2485096
944,WS10,1709227341.250718
