,vehicleid,recievetime
603,NS14,1709217034.7861202
604,NS13,1709217034.7927346
605,NS12,1709217034.7984982
606,NS11,1709217034.8032057
607,NS10,1709217034.8080132
608,NW14,1709217034.8128078
609,NW13,1709217034.820586
610,NW12,1709217034.8279972
611,NW11,1709217034.8348072
612,NW10,1709217034.8402834
613,SW04,1709217034.8458538
614,SW03,1709217034.850635
615,SW02,1709217034.855247
616,SW01,1709217034.8619885
617,SW00,1709217034.8660219
618,SN14,1709217034.8704126
619,SN13,1709217034.8748128
620,SN12,1709217034.878899
621,SN11,1709217034.8823497
622,SN10,1709217034.887206
623,SE14,1709217034.8920898
624,SE13,1709217034.8976395
625,SE12,1709217034.9037395
626,SE11,1709217034.909437
627,SE10,1709217034.9145174
628,WN04,1709217034.918946
629,WN03,1709217034.9235494
630,WN02,1709217034.9282875
631,WN01,1709217034.9326613
632,WN00,1709217034.9386466
633,WE14,1709217034.9462245
634,WE13,1709217034.952414
635,WE12,1709217034.9589303
636,WE11,1709217034.964736
637,WE10,1709217034.969934
638,WS14,1709217034.9758394
639,WS13,1709217034.9809403
640,WS12,1709217034.9881852
641,WS11,1709217034.9975646
642,WS10,1709217035.0026393
643,ES04,1709217035.007513
644,ES03,1709217035.012512
645,ES02,1709217035.0174103
646,ES01,1709217035.0226877
647,ES00,1709217035.0276275
648,EW14,1709217035.032169
649,EW13,1709217035.036717
650,EW12,1709217035.0411637
651,EW11,1709217035.0453947
652,EW10,1709217035.0501113
653,EN14,1709217035.0557299
654,EN13,1709217035.0675519
655,EN12,1709217035.0726545
656,EN11,1709217035.078731
657,EN10,1709217035.0848079
658,NE04,1709217035.088799
659,NE03,1709217035.0937252
660,NE02,1709217035.0985684
661,NE01,1709217035.1032891
662,NE00,1709217035.1087844
663,NS14,1709217035.1134448
664,NS13,1709217035.1198184
665,NS12,1709217035.1276155
666,NS11,1709217035.1327014
667,NS10,1709217035.1370378
668,NW14,1709217035.142363
669,NW13,1709217035.147968
670,NW12,1709217035.1525872
671,NW11,1709217035.1573286
672,NW10,1709217035.161851
673,SW04,1709217035.1663964
674,SW03,1709217035.1713707
675,SW02,1709217035.1783123
676,SW01,1709217035.1841931
677,SW00,1709217035.190217
678,SN14,1709217035.1952302
679,SN13,1709217035.2013721
680,SN12,1709217035.2063432
