,vehicleid,transtime
655,SE15,1709600889.1079488
656,SE18,1709600889.1119552
657,SE19,1709600889.1158295
658,SE112,1709600889.1193693
659,ES02,1709600889.348756
660,ES03,1709600889.3509347
661,ES013,1709600889.3583138
662,ES014,1709600889.3638904
663,EN14,1709600889.3712034
664,EN110,1709600889.3748846
665,EW10,1709600889.3835087
666,EW11,1709600889.3862128
667,SW06,1709600889.391313
668,SW011,1709600889.3976219
669,SN17,1709600889.4047668
670,SE15,1709600889.414324
671,SE18,1709600889.4189398
672,SE19,1709600889.4220285
673,SE112,1709600889.4251988
674,ES02,1709600889.647582
675,ES03,1709600889.6508758
676,ES013,1709600889.6546764
677,ES014,1709600889.658113
678,EN14,1709600889.668587
679,EN110,1709600889.6722522
680,EW10,1709600889.680361
681,EW11,1709600889.684135
682,SW06,1709600889.690599
683,SW011,1709600889.6938586
684,SN17,1709600889.7041435
685,SE15,1709600889.7117934
686,SE18,1709600889.7167919
687,SE19,1709600889.7206285
688,SE112,1709600889.7240798
689,ES02,1709600889.9454713
690,ES03,1709600889.9488993
691,ES013,1709600889.95263
692,ES014,1709600889.9572241
693,EN14,1709600889.966533
694,EN110,1709600889.9714806
695,EW10,1709600889.9824073
696,EW11,1709600889.985191
697,SW06,1709600889.9926126
698,SW011,1709600889.997458
699,SN17,1709600890.008773
700,SE15,1709600890.0202563
701,SE18,1709600890.0257475
702,SE19,1709600890.036056
703,SE112,1709600890.040223
704,ES02,1709600890.2481973
705,ES03,1709600890.250923
706,ES013,1709600890.2550557
707,ES014,1709600890.259516
708,EN14,1709600890.2680712
709,EN110,1709600890.2717185
710,EW10,1709600890.2803793
711,EW11,1709600890.284154
712,SW06,1709600890.2912886
713,SW011,1709600890.2969267
714,SN17,1709600890.3065717
715,SE15,1709600890.3171377
716,SE18,1709600890.321212
717,SE19,1709600890.325123
718,SE112,1709600890.3296597
719,ES02,1709600890.5473936
720,ES03,1709600890.5499845
721,ES013,1709600890.5532854
722,ES014,1709600890.5557404
723,EN14,1709600890.5670693
724,EN110,1709600890.5707927
725,EW10,1709600890.579047
726,EW11,1709600890.5825446
727,SW06,1709600890.5902739
728,SW011,1709600890.5938504
729,SN17,1709600890.6003659
730,SE15,1709600890.6098156
731,SE18,1709600890.614107
732,SE19,1709600890.6176271
733,SE112,1709600890.6211383
734,ES02,1709600890.8461242
735,ES03,1709600890.84872
736,ES013,1709600890.8524384
737,ES014,1709600890.8560796
738,EN14,1709600890.8647418
739,EN110,1709600890.8686476
740,EW10,1709600890.879922
741,EW11,1709600890.8831875
