# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
53.5890562;13.32983104;-18.93460357;2.0789302;-0.0072707;8;0
53.7890154;13.33211911;-18.89467122;2.0774893;-0.0071412;8;0
53.9889745;13.33583577;-18.8548459;2.0760743;-0.0070118;8;0
54.1889337;13.34019953;-18.81508466;2.0746851;-0.0068825;8;0
54.3888929;13.34458902;-18.77532623;2.0733218;-0.0067533;8;0
54.588852;13.34897851;-18.73556781;2.0719844;-0.0066242;8;0
54.7888112;13.353368;-18.69580938;2.0706727;-0.0064952;8;0
54.9887704;13.35775749;-18.65605096;2.0693868;-0.0063663;8;0
55.1887295;13.36214698;-18.61629253;2.0681267;-0.0062374;8;0
55.3886887;13.36653647;-18.57653411;2.0668923;-0.0061086;8;0
55.5886479;13.37092596;-18.53677568;2.0656837;-0.0059799;8;0
55.788607;13.37531545;-18.49701726;2.0645008;-0.0058513;8;0
55.9885662;13.37970494;-18.45725883;2.0633437;-0.0057228;8;0
56.1885254;13.38409443;-18.41750041;2.0622122;-0.0055943;8;0
56.3884845;13.38683786;-18.39265139;2.0611064;-0.0054659;8;0
56.5884437;13.39122735;-18.35289297;2.0600263;-0.0053376;8;0
56.7884029;13.39561683;-18.31313454;2.0589718;-0.0052094;8;0
56.988362;13.40000632;-18.27337611;2.0579429;-0.0050812;8;0
57.1883212;13.40439581;-18.23361769;2.0569397;-0.0049531;8;0
57.3882803;13.4087853;-18.19385926;2.0559621;-0.004825;8;0
57.5882395;13.41317479;-18.15410084;2.0550101;-0.0046971;8;0
57.7881987;13.41756428;-18.11434241;2.0540837;-0.0045692;8;0
57.9881578;13.42195377;-18.07458399;2.0531828;-0.0044413;8;0
58.188117;13.42524589;-18.04476517;2.0523075;-0.0043135;8;0
58.3880762;13.42963538;-18.00500674;2.0514578;-0.0041858;8;0
58.5880353;13.43402487;-17.96524832;2.0506335;-0.0040582;8;0
58.7879945;13.43841436;-17.92548989;2.0498348;-0.0039306;8;0
58.9879537;13.44280385;-17.88573147;2.0490616;-0.0038031;8;0
59.1879128;13.44719334;-17.84597304;2.0483139;-0.0036756;8;0
59.387872;13.45158283;-17.80621462;2.0475916;-0.0035482;8;0
59.5878312;13.45597231;-17.76645619;2.0468949;-0.0034209;8;0
59.7877903;13.4603618;-17.72669777;2.0462236;-0.0032937;8;0
59.9877495;13.46475129;-17.68693934;2.0455777;-0.0031664;8;0
60.1877087;13.46914078;-17.64718092;2.0449572;-0.0030393;8;0
60.3876678;13.47353027;-17.60742249;2.0443622;-0.0029122;8;0
60.587627;13.47791976;-17.56766407;2.0437926;-0.0027852;8;0
60.7875862;13.48230925;-17.52790564;2.0432483;-0.0026583;8;0
60.9875453;13.48669874;-17.48814721;2.0427295;-0.0025314;8;0
61.1875045;13.49108823;-17.44838879;2.042236;-0.0024046;8;0
61.3874636;13.49547772;-17.40863036;2.0417678;-0.0022778;8;0
61.5874228;13.49986721;-17.36887194;2.041325;-0.0021511;8;0
61.787382;13.5042567;-17.32911351;2.0409076;-0.0020245;8;0
61.9873411;13.50864619;-17.28935509;2.0405154;-0.0018979;8;0
62.1873003;13.51303568;-17.24959666;2.0401486;-0.0017714;8;0
62.3872595;13.51907122;-17.19492883;2.039807;-0.0016449;8;0
62.5872186;13.52346071;-17.1551704;2.0394907;-0.0015186;8;0
