# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
69.9857077;-5.59;-1.38;2.0466149;0.0036704;8;0
70.1856669;-5.55;-1.38;2.0473638;0.0038197;8;0
70.3856261;-5.51;-1.38;2.0481425;0.003969;8;0
70.5855852;-5.47;-1.38;2.0489511;0.0041182;8;0
70.7855444;-5.43;-1.38;2.0497894;0.0042673;8;0
70.9855036;-5.39;-1.38;2.0506576;0.0044163;8;0
71.1854627;-5.35;-1.39;2.0515556;0.0045652;8;0
71.3854219;-5.31;-1.39;2.0524833;0.0047141;8;0
71.5853811;-5.27;-1.39;2.0534408;0.0048628;8;0
71.7853402;-5.23;-1.39;2.0544281;0.0050115;8;0
71.9852994;-5.17;-1.39;2.055445;0.0051601;8;0
72.1852586;-5.13;-1.39;2.0564917;0.0053086;8;0
72.3852177;-5.09;-1.39;2.057568;0.0054571;8;0
72.5851769;-5.05;-1.39;2.0586741;0.0056055;8;0
72.785136;-4.99;-1.39;2.0598098;0.0057538;8;0
72.9850952;-4.92;-1.39;2.0609751;0.0059021;8;0
73.1850544;-4.88;-1.39;2.0621701;0.0060502;8;0
73.3850135;-4.84;-1.39;2.0633947;0.0061983;8;0
73.5849727;-4.8;-1.4;2.0646489;0.0063463;8;0
73.7849319;-4.76;-1.4;2.0659327;0.0064942;8;0
73.984891;-4.72;-1.4;2.067246;0.0066421;8;0
74.1848502;-4.69;-1.4;2.068589;0.0067899;8;0
74.3848094;-4.65;-1.4;2.0699614;0.0069376;8;0
74.5847685;-4.61;-1.4;2.0713634;0.0070853;8;0
74.7847277;-4.57;-1.4;2.072795;0.0072328;8;0
74.9846869;-4.53;-1.4;2.074256;0.0073804;8;0
75.184646;-4.49;-1.4;2.0757465;0.0075278;8;0
75.3846052;-4.45;-1.4;2.0772665;0.0076752;8;0
75.5845644;-4.41;-1.4;2.078816;0.0078225;8;0
75.7845235;-4.37;-1.4;2.0803949;0.0079698;8;0
75.9844827;-4.33;-1.4;2.0820032;0.008117;8;0
76.1844419;-4.27;-1.4;2.083641;0.0082641;8;0
76.384401;-4.23;-1.41;2.0853082;0.0084113;8;0
76.5843602;-4.2;-1.41;2.0870048;0.0085582;8;0
76.7843193;-4.16;-1.41;2.0887308;0.0087052;8;0
76.9842785;-4.14;-1.41;2.0904862;0.0088522;8;0
77.1842377;-4.1;-1.41;2.0922709;0.008999;8;0
77.3841968;-4.06;-1.41;2.0940851;0.0091458;8;0
77.584156;-4.02;-1.41;2.0959285;0.0092926;8;0
77.7841152;-3.99;-1.41;2.0978013;0.0094393;8;0
77.9840743;-3.96;-1.41;2.0997035;0.009586;8;0
78.1840335;-3.92;-1.41;2.1016349;0.0097326;8;0
78.3839927;-3.88;-1.41;2.1035957;0.0098792;8;0
78.5839518;-3.84;-1.41;2.1055858;0.0100258;8;0
78.783911;-3.82;-1.41;2.1076052;0.0101723;8;0
78.9838702;-3.78;-1.41;2.1096539;0.0103188;8;0
79.1838293;-3.74;-1.41;2.1117319;0.0104652;8;0
79.3837885;-3.7;-1.41;2.1138391;0.0106117;8;0
79.5837477;-3.66;-1.42;2.1159757;0.0107581;8;0
79.7837068;-3.62;-1.42;2.1181415;0.0109045;8;0
79.983666;-3.58;-1.42;2.1203366;0.0110509;8;0
80.1836252;-3.55;-1.42;2.1225609;0.0111972;8;0
80.3835843;-3.51;-1.42;2.1248146;0.0113436;8;0
80.5835435;-3.47;-1.42;2.1270974;0.01149;8;0
80.7835026;-3.41;-1.42;2.1294096;0.0116363;8;0
80.9834618;-3.37;-1.42;2.131751;0.0117827;8;0
81.183421;-3.33;-1.42;2.1341217;0.0119291;8;0
81.3833801;-3.3;-1.42;2.1365217;0.0120755;8;0
81.5833393;-3.26;-1.42;2.138951;0.0122219;8;0
81.7832985;-3.22;-1.42;2.1414095;0.0123684;8;0
81.9832576;-3.18;-1.42;2.1438973;0.0125149;8;0
82.1832168;-3.14;-1.42;2.1464144;0.0126615;8;0
82.383176;-3.1;-1.43;2.1489609;0.0128081;8;0
82.5831351;-3.06;-1.43;2.1515366;0.0129547;8;0
82.7830943;-3.02;-1.43;2.1541417;0.0131015;8;0
82.9830535;-2.98;-1.43;2.1567761;0.0132483;8;0
