,vehicleid,recievetime,,,
984,SE12,1709221300,,,
985,SE10,1709221300,,,
986,ES02,1709221300,,,
987,ES01,1709221300,,,
988,ES00,1709221300,,,
989,EW11,1709221300,,,
990,EN13,1709221300,,,
991,EN11,1709221300,,,
992,SW03,1709221300,,,
993,SW02,1709221300,,,
994,SW00,1709221300,,,
995,SN12,1709221300,,,
996,SN10,1709221300,,,
997,SE12,1709221300,,,
998,ES03,1709221300,,,
999,ES02,1709221300,,,
1000,ES01,1709221300,,,
1001,EW13,1709221300,,,
1002,EW11,1709221300,,,
1003,EW10,1709221300,,,
1004,EN12,1709221300,,,
1005,EN10,1709221300,,,
1006,SW02,1709221300,,,
1007,SW00,1709221300,,,
1008,SN12,1709221300,,,
1009,SE13,1709221300,,,
1010,SE11,1709221300,,,
1011,ES03,1709221300,,,
1012,ES01,1709221300,,,
1013,ES00,1709221300,,,
1014,EW11,1709221300,,,
1015,EN13,1709221300,,,
1016,EN12,1709221300,,,
1017,SW03,1709221300,,,
1018,SW02,1709221300,,,
1019,SW00,1709221300,,,
1020,SN13,1709221300,,,
1021,SN10,1709221300,,,
1022,SE12,1709221300,,,
1023,SE10,1709221300,,,
1024,ES02,1709221300,,,
1025,ES01,1709221300,,,
1026,EW13,1709221300,,,
1027,EW11,1709221301,,,
1028,EW10,1709221301,,,
1029,EN11,1709221301,,,
1030,EN10,1709221301,,,
1031,SW02,1709221301,,,
1032,SN13,1709221301,,,
1033,SN11,1709221301,,,
1034,SN10,1709221301,,,
1035,SE13,1709221301,,,
1036,SE11,1709221301,,,
1037,ES02,1709221301,,,
1038,ES01,1709221301,,,
1039,EW13,1709221301,,,
1040,EW11,1709221301,,,
1041,EN13,1709221301,,,
1042,EN12,1709221301,,,
1043,SW03,1709221301,,,
1044,SW01,1709221301,,,
1045,SW00,1709221301,,,
1046,SN12,1709221301,,,
1047,SN10,1709221301,,,
1048,SE12,1709221301,,,
1049,SE10,1709221301,,,
1050,ES02,1709221301,,,
1051,ES00,1709221301,,,
1052,EW13,1709221301,,,
1053,EW12,1709221301,,,
1054,EW10,1709221301,,,
1055,EN11,1709221301,,,
1056,EN10,1709221301,,,
1057,SW02,1709221301,,,
1058,SW00,1709221301,,,
1059,SN12,1709221301,,,
1060,SE13,1709221301,,,
1061,SE11,1709221301,,,
1062,SE10,1709221301,,,
1063,ES02,1709221301,,,
1064,ES01,1709221301,,,
1065,EW13,1709221301,,,
1066,EW11,1709221301,,,
1067,EW10,1709221301,,,
1068,EN12,1709221301,,,
1069,EN10,1709221301,,,
1070,SW03,1709221301,,,
1071,SW01,1709221301,,,
1072,SN12,1709221301,,,
1073,SN11,1709221301,,,
1074,SE13,1709221301,,,
1075,SE10,1709221301,,,
1076,ES02,1709221301,,,
1077,ES00,1709221301,,,
1078,EW12,1709221301,,,
1079,EW10,1709221301,,,
1080,EN12,1709221301,,,
1081,EN11,1709221301,,,
1082,SW03,1709221301,,,
1083,SW02,1709221301,,,
1084,SW00,1709221301,,,
1085,SN13,1709221301,,,
1086,SN12,1709221301,,,
1087,SN10,1709221301,,,
1088,SE13,1709221301,,,
1089,SE12,1709221301,,,
1090,SE10,1709221301,,,
1091,ES01,1709221301,,,
1092,ES00,1709221301,,,
1093,EW12,1709221301,,,
1094,EW10,1709221301,,,
1095,EN13,1709221301,,,
1096,EN11,1709221301,,,
1097,SW03,1709221301,,,
1098,SW01,1709221301,,,
1099,SN13,1709221301,,,
1100,SN10,1709221301,,,
1101,SE12,1709221301,,,
1102,SE10,1709221301,,,
1103,ES01,1709221301,,,
1104,ES00,1709221301,,,
1105,EW12,1709221301,,,
1106,EN12,1709221301,,,
1107,EN11,1709221301,,,
1108,SW03,1709221301,,,
1109,SW01,1709221301,,,
1110,SW00,1709221301,,,
1111,SN12,1709221301,,,
1112,SN10,1709221301,,,
1113,SE12,1709221301,,,
1114,SE10,1709221301,,,
1115,ES03,1709221301,,,
1116,ES01,1709221301,,,
1117,ES00,1709221301,,,
1118,EW12,1709221301,,,
1119,EW10,1709221301,,,
1120,EN13,1709221301,,,
1121,EN10,1709221301,,,
1122,SW00,1709221301,,,
1123,SN12,1709221301,,,
1124,SN11,1709221301,,,
1125,SE12,1709221301,,,
1126,SE10,1709221301,,,
1127,ES03,1709221301,,,
1128,ES01,1709221301,,,
1129,EW13,1709221301,,,
1130,EW12,1709221301,,,
1131,EW11,1709221301,,,
1132,EN13,1709221301,,,
1133,EN11,1709221301,,,
1134,SW03,1709221301,,,
1135,SW01,1709221301,,,
1136,SN12,1709221301,,,
1137,SN11,1709221301,,,
1138,SE13,1709221301,,,
1139,SE11,1709221301,,,
1140,ES03,1709221301,,,
1141,ES01,1709221301,,,
1142,ES00,1709221301,,,
1143,EW11,1709221301,,,
1144,EN13,1709221301,,,
1145,EN12,1709221301,,,
1146,EN10,1709221301,,,
1147,SW02,1709221301,,,
1148,SW00,1709221301,,,
1149,SN12,1709221301,,,
1150,SN11,1709221301,,,
1151,SE12,1709221301,,,
1152,SE10,1709221301,,,
1153,ES03,1709221301,,,
1154,ES01,1709221301,,,
1155,EW13,1709221301,,,
1156,EW12,1709221301,,,
1157,EW10,1709221301,,,
1158,EN13,1709221301,,,
1159,EN11,1709221301,,,
1160,SW02,1709221301,,,
1161,SW00,1709221301,,,
1162,SN12,1709221301,,,
1163,SN10,1709221301,,,
1164,SE12,1709221301,,,
1165,SE11,1709221301,,,
1166,ES03,1709221301,,,
1167,ES01,1709221301,,,
1168,ES00,1709221301,,,
1169,EW12,1709221301,,,
1170,EW10,1709221301,,,
1171,EN12,1709221301,,,
1172,EN10,1709221301,,,
1173,SW02,1709221301,,,
1174,SN13,1709221301,,,
1175,SN11,1709221301,,,
1176,SN10,1709221301,,,
1177,SE13,1709221301,,,
1178,SE10,1709221301,,,
1179,ES02,1709221301,,,
1180,ES01,1709221301,,,
1181,EW13,1709221301,,,
1182,EW11,1709221301,,,
1183,EW10,1709221301,,,
1184,EN10,1709221301,,,
1185,SW01,1709221301,,,
1186,SN12,1709221301,,,
1187,SN10,1709221301,,,
1188,SE11,1709221301,,,
1189,ES03,1709221301,,,
1190,ES01,1709221301,,,
1191,EW13,1709221301,,,
1192,EW10,1709221301,,,
1193,EN12,1709221301,,,
1194,EN10,1709221301,,,
1195,SW02,1709221301,,,
1196,SW00,1709221301,,,
1197,SN12,1709221301,,,
1198,SN10,1709221301,,,
1199,SE12,1709221301,,,
1200,SE10,1709221301,,,
1201,ES02,1709221301,,,
1202,EW13,1709221301,,,
1203,EW10,1709221301,,,
1204,EN13,1709221301,,,
1205,EN11,1709221301,,,
1206,SW02,1709221301,,,
1207,SW00,1709221301,,,
1208,SN13,1709221301,,,
1209,SN11,1709221301,,,
1210,SE13,1709221301,,,
1211,SE11,1709221301,,,
1212,ES03,1709221302,,,
1213,ES01,1709221302,,,
1214,ES00,1709221302,,,
1215,EW12,1709221302,,,
1216,EN13,1709221302,,,
1217,EN11,1709221302,,,
1218,EN10,1709221302,,,
1219,SW02,1709221302,,,
1220,SW00,1709221302,,,
1221,SN13,1709221302,,,
1222,SN12,1709221302,,,
1223,SE13,1709221302,,,
1224,SE11,1709221302,,,
1225,SE10,1709221302,,,
1226,ES03,1709221302,,,
1227,ES01,1709221302,,,
1228,EW13,1709221302,,,
1229,EW11,1709221302,,,
1230,EN13,1709221302,,,
1231,EN11,1709221302,,,
1232,EN10,1709221302,,,
1233,SW01,1709221302,,,
1234,SW00,1709221302,,,
1235,SN12,1709221302,,,
1236,SN10,1709221302,,,
1237,SE12,1709221302,,,
1238,SE10,1709221302,,,
1239,ES02,1709221302,,,
1240,ES01,1709221302,,,
1241,ES00,1709221302,,,
1242,EW12,1709221302,,,
1243,EW10,1709221302,,,
1244,EN11,1709221302,,,
1245,SW03,1709221302,,,
1246,SW01,1709221302,,,
1247,SN13,1709221302,,,
1248,SN11,1709221302,,,
1249,SE13,1709221302,,,
1250,SE11,1709221302,,,
1251,SE10,1709221302,,,
1252,ES02,1709221302,,,
1253,ES00,1709221302,,,
1254,EW12,1709221302,,,
1255,EW10,1709221302,,,
1256,EN12,1709221302,,,
1257,EN11,1709221302,,,
1258,SW03,1709221302,,,
1259,SW01,1709221302,,,
1260,SN13,1709221302,,,
1261,SN11,1709221302,,,
1262,SE13,1709221302,,,
1263,SE11,1709221302,,,
1264,ES03,1709221302,,,
1265,ES02,1709221302,,,
1266,ES00,1709221302,,,
1267,EW12,1709221302,,,
1268,EW10,1709221302,,,
1269,EN13,1709221302,,,
1270,EN11,1709221302,,,
1271,SW03,1709221302,,,
1272,SW01,1709221302,,,
1273,SN13,1709221302,,,
1274,SN11,1709221302,,,
1275,SN10,1709221302,,,
1276,SE12,1709221302,,,
1277,SE11,1709221302,,,
1278,ES03,1709221302,,,
1279,ES01,1709221302,,,
1280,ES00,1709221302,,,
1281,EW12,1709221302,,,
1282,EW10,1709221302,,,
1283,EN12,1709221302,,,
1284,EN10,1709221302,,,
1285,SW02,1709221302,,,
1286,SW00,1709221302,,,
1287,SN13,1709221302,,,
1288,SN10,1709221302,,,
1289,SE13,1709221302,,,
1290,SE10,1709221302,,,
1291,ES02,1709221302,,,
1292,ES01,1709221302,,,
1293,EW13,1709221302,,,
1294,EW10,1709221302,,,
1295,EN13,1709221302,,,
1296,EN11,1709221302,,,
1297,SW03,1709221302,,,
1298,SW01,1709221302,,,
1299,SN12,1709221302,,,
1300,SN10,1709221302,,,
1301,SE12,1709221302,,,
1302,SE10,1709221302,,,
1303,ES02,1709221302,,,
1304,ES01,1709221302,,,
1305,ES00,1709221302,,,
1306,EW10,1709221302,,,
1307,EN11,1709221302,,,
1308,SW03,1709221302,,,
1309,SW00,1709221302,,,
1310,SN13,1709221302,,,
1311,SN11,1709221302,,,
1312,SE13,1709221302,,,
1313,SE11,1709221302,,,
1314,ES03,1709221302,,,
1315,ES00,1709221302,,,
1316,EW12,1709221302,,,
1317,EW10,1709221302,,,
1318,EN12,1709221302,,,
1319,EN10,1709221302,,,
1320,SW02,1709221302,,,
1321,SN13,1709221302,,,
1322,SN11,1709221302,,,
1323,SE13,1709221302,,,
1324,SE11,1709221302,,,
1325,ES02,1709221302,,,
1326,ES01,1709221302,,,
1327,EW13,1709221302,,,
1328,EW11,1709221302,,,
1329,EW10,1709221302,,,
1330,EN12,1709221302,,,
1331,EN10,1709221302,,,
1332,SW03,1709221302,,,
1333,SW02,1709221302,,,
1334,SW00,1709221302,,,
1335,SN12,1709221302,,,
1336,SN10,1709221302,,,
1337,SE12,1709221302,,,
1338,ES03,1709221302,,,
1339,ES01,1709221302,,,
1340,ES00,1709221302,,,
1341,EW12,1709221302,,,
1342,EN13,1709221302,,,
1343,EN11,1709221302,,,
1344,SW03,1709221302,,,
1345,SW00,1709221302,,,
1346,SN12,1709221302,,,
1347,SN10,1709221302,,,
1348,SE12,1709221302,,,
1349,SE10,1709221302,,,
1350,ES02,1709221302,,,
1351,ES01,1709221302,,,
1352,EW13,1709221302,,,
1353,EW11,1709221302,,,
1354,EN13,1709221302,,,
1355,EN11,1709221302,,,
1356,SW03,1709221302,,,
1357,SW01,1709221302,,,
1358,SN13,1709221302,,,
1359,SN10,1709221302,,,
1360,SE13,1709221302,,,
1361,SE10,1709221302,,,
1362,ES03,1709221302,,,
1363,ES01,1709221302,,,
1364,ES00,1709221302,,,
1365,EW12,1709221302,,,
1366,EW10,1709221302,,,
1367,EN12,1709221302,,,
1368,EN10,1709221302,,,
1369,SW03,1709221302,,,
1370,SN12,1709221302,,,
1371,SN10,1709221302,,,
1372,SE12,1709221302,,,
1373,SE10,1709221302,,,
1374,ES02,1709221302,,,
1375,ES00,1709221302,,,
1376,EW11,1709221302,,,
1377,EW10,1709221302,,,
1378,EN12,1709221302,,,
1379,SW03,1709221302,,,
1380,SW01,1709221302,,,
1381,SN13,1709221302,,,
1382,SN10,1709221302,,,
1383,SE12,1709221302,,,
1384,ES03,1709221302,,,
1385,ES02,1709221302,,,
1386,ES01,1709221302,,,
1387,EW13,1709221302,,,
1388,EW12,1709221302,,,
1389,EW10,1709221302,,,
1390,EN12,1709221302,,,
1391,SW01,1709221302,,,
1392,SN12,1709221303,,,
1393,SN11,1709221303,,,
1394,SE13,1709221303,,,
1395,SE11,1709221303,,,
1396,SE10,1709221303,,,
1397,ES01,1709221303,,,
1398,ES00,1709221303,,,
1399,EW13,1709221303,,,
1400,EW12,1709221303,,,
1401,EW10,1709221303,,,
1402,EN12,1709221303,,,
1403,EN10,1709221303,,,
1404,SW02,1709221303,,,
1405,SW00,1709221303,,,
1406,SN12,1709221303,,,
1407,SN10,1709221303,,,
1408,SE13,1709221303,,,
1409,SE12,1709221303,,,
1410,ES03,1709221303,,,
1411,ES01,1709221303,,,
1412,ES00,1709221303,,,
1413,EW12,1709221303,,,
1414,EW10,1709221303,,,
1415,EN12,1709221303,,,
1416,EN11,1709221303,,,
1417,SW02,1709221303,,,
1418,SW00,1709221303,,,
1419,SN13,1709221303,,,
1420,SN11,1709221303,,,
1421,SE13,1709221303,,,
1422,SE11,1709221303,,,
1423,ES03,1709221303,,,
1424,ES01,1709221303,,,
1425,EW13,1709221303,,,
1426,EW11,1709221303,,,
1427,EW10,1709221303,,,
1428,EN12,1709221303,,,
1429,EN11,1709221303,,,
1430,SW03,1709221303,,,
1431,SW01,1709221303,,,
1432,SW00,1709221303,,,
1433,SN11,1709221303,,,
1434,SN10,1709221303,,,
1435,SE12,1709221303,,,
1436,SE11,1709221303,,,
1437,SE10,1709221303,,,
1438,ES02,1709221303,,,
1439,ES00,1709221303,,,
1440,EW12,1709221303,,,
1441,EW10,1709221303,,,
1442,EN12,1709221303,,,
1443,EN10,1709221303,,,
1444,SW02,1709221303,,,
1445,SW00,1709221303,,,
1446,SN12,1709221303,,,
1447,SN10,1709221303,,,
1448,SE13,1709221303,,,
1449,SE12,1709221303,,,
1450,ES02,1709221303,,,
1451,ES01,1709221303,,,
1452,EW13,1709221303,,,
1453,EW11,1709221303,,,
1454,EN13,1709221303,,,
1455,EN11,1709221303,,,
1456,SW02,1709221303,,,
1457,SW00,1709221303,,,
1458,SN12,1709221303,,,
1459,SN11,1709221303,,,
1460,SE13,1709221303,,,
1461,SE11,1709221303,,,
1462,ES02,1709221303,,,
1463,ES01,1709221303,,,
1464,EW13,1709221303,,,
1465,EW11,1709221303,,,
1466,EN13,1709221303,,,
1467,EN11,1709221303,,,
1468,SW03,1709221303,,,
1469,SW02,1709221303,,,
1470,SW00,1709221303,,,
1471,SN12,1709221303,,,
1472,SN10,1709221303,,,
1473,SE12,1709221303,,,
1474,SE10,1709221303,,,
1475,ES03,1709221303,,,
1476,ES01,1709221303,,,
1477,ES00,1709221303,,,
1478,EW12,1709221303,,,
1479,EW10,1709221303,,,
1480,EN13,1709221303,,,
1481,EN11,1709221303,,,
1482,EN10,1709221303,,,
1483,SW00,1709221303,,,
1484,SN11,1709221303,,,
1485,SE11,1709221303,,,
1486,ES03,1709221303,,,
1487,ES01,1709221303,,,
1488,ES00,1709221303,,,
1489,EW12,1709221303,,,
1490,EW11,1709221303,,,
1491,EN13,1709221303,,,
1492,EN11,1709221303,,,
1493,SW02,1709221303,,,
1494,SW01,1709221303,,,
1495,SN12,1709221303,,,
1496,SN10,1709221303,,,
1497,SE12,1709221303,,,
1498,SE10,1709221303,,,
1499,ES02,1709221303,,,
1500,ES00,1709221303,,,
1501,EW12,1709221303,,,
1502,EW11,1709221303,,,
1503,EN13,1709221303,,,
1504,EN11,1709221303,,,
1505,SW03,1709221303,,,
1506,SW00,1709221303,,,
1507,SN12,1709221303,,,
1508,SN10,1709221303,,,
1509,SE13,1709221303,,,
1510,SE10,1709221303,,,
1511,ES02,1709221303,,,
1512,ES01,1709221303,,,
1513,EW13,1709221303,,,
1514,EW12,1709221303,,,
1515,EW10,1709221303,,,
1516,EN12,1709221303,,,
1517,SW03,1709221303,,,
1518,SW01,1709221303,,,
1519,SN13,1709221303,,,
1520,SN12,1709221303,,,
1521,SN10,1709221303,,,
1522,SE12,1709221303,,,
1523,SE11,1709221303,,,
1524,SE10,1709221303,,,
1525,ES02,1709221303,,,
1526,ES01,1709221303,,,
1527,EW13,1709221303,,,
1528,EW12,1709221303,,,
1529,EW11,1709221303,,,
1530,EN13,1709221303,,,
1531,EN11,1709221303,,,
1532,SW03,1709221303,,,
1533,SW01,1709221303,,,
1534,SN13,1709221303,,,
1535,SN11,1709221303,,,
1536,SE13,1709221303,,,
1537,SE11,1709221303,,,
1538,SE10,1709221303,,,
1539,ES02,1709221303,,,
1540,ES01,1709221303,,,
1541,EW13,1709221303,,,
1542,EW11,1709221303,,,
1543,EW10,1709221303,,,
1544,EN12,1709221303,,,
1545,EN10,1709221303,,,
1546,SW03,1709221303,,,
1547,SW01,1709221303,,,
1548,SN12,1709221303,,,
1549,SN10,1709221303,,,
1550,SE12,1709221303,,,
1551,SE10,1709221303,,,
1552,ES02,1709221303,,,
1553,ES00,1709221303,,,
1554,EW12,1709221303,,,
1555,EW10,1709221303,,,
1556,EN12,1709221303,,,
1557,EN11,1709221303,,,
1558,SW03,1709221303,,,
1559,SW01,1709221303,,,
1560,SN13,1709221303,,,
1561,SN11,1709221303,,,
1562,SE13,1709221303,,,
1563,SE11,1709221303,,,
1564,SE10,1709221303,,,
1565,ES02,1709221303,,,
1566,ES01,1709221303,,,
1567,EW13,1709221303,,,
1568,EW11,1709221303,,,
1569,EN13,1709221303,,,
1570,EN11,1709221303,,,
1571,EN10,1709221303,,,
1572,SW02,1709221303,,,
1573,SW00,1709221304,,,
1574,SN11,1709221304,,,
1575,SN10,1709221304,,,
1576,SE12,1709221304,,,
1577,SE10,1709221304,,,
1578,ES02,1709221304,,,
1579,ES01,1709221304,,,
1580,EW13,1709221304,,,
1581,EW11,1709221304,,,
1582,EN13,1709221304,,,
1583,EN11,1709221304,,,
1584,EN10,1709221304,,,
1585,SW01,1709221304,,,
1586,SW00,1709221304,,,
1587,SN11,1709221304,,,
1588,SE12,1709221304,,,
1589,SE10,1709221304,,,
1590,ES02,1709221304,,,
1591,ES01,1709221304,,,
1592,ES00,1709221304,,,
1593,EW12,1709221304,,,
1594,EW10,1709221304,,,
1595,EN12,1709221304,,,
1596,SW03,1709221304,,,
1597,SW01,1709221304,,,
1598,SN13,1709221304,,,
1599,SN11,1709221304,,,
1600,SE13,1709221304,,,
1601,SE11,1709221304,,,
1602,ES03,1709221304,,,
1603,ES01,1709221304,,,
1604,ES00,1709221304,,,
1605,EW12,1709221304,,,
1606,EW10,1709221304,,,
1607,EN12,1709221304,,,
1608,EN10,1709221304,,,
1609,SW02,1709221304,,,
1610,SW00,1709221304,,,
1611,SN12,1709221304,,,
1612,SN10,1709221304,,,
1613,SE12,1709221304,,,
1614,SE10,1709221304,,,
1615,ES03,1709221304,,,
1616,ES01,1709221304,,,
1617,EW13,1709221304,,,
1618,EW12,1709221304,,,
1619,EW10,1709221304,,,
1620,EN12,1709221304,,,
1621,EN10,1709221304,,,
1622,SW02,1709221304,,,
1623,SW00,1709221304,,,
1624,SN11,1709221304,,,
1625,SN10,1709221304,,,
1626,SE12,1709221304,,,
1627,SE10,1709221304,,,
1628,ES01,1709221304,,,
1629,ES00,1709221304,,,
1630,EW13,1709221304,,,
1631,EW10,1709221304,,,
1632,EN12,1709221304,,,
1633,EN10,1709221304,,,
1634,SW02,1709221304,,,
1635,SW00,1709221304,,,
1636,SN13,1709221304,,,
1637,SN10,1709221304,,,
1638,SE12,1709221304,,,
1639,SE10,1709221304,,,
1640,ES02,1709221304,,,
1641,ES01,1709221304,,,
1642,EW13,1709221304,,,
1643,EW10,1709221304,,,
1644,EN12,1709221304,,,
1645,EN10,1709221304,,,
1646,SW03,1709221304,,,
1647,SW01,1709221304,,,
1648,SN13,1709221304,,,
1649,SN12,1709221304,,,
1650,SN10,1709221304,,,
1651,SE12,1709221304,,,
1652,SE10,1709221304,,,
1653,ES03,1709221304,,,
1654,ES01,1709221304,,,
1655,ES00,1709221304,,,
1656,EW13,1709221304,,,
1657,EW11,1709221304,,,
1658,EW10,1709221304,,,
1659,EN12,1709221304,,,
1660,EN10,1709221304,,,
1661,SW02,1709221304,,,
1662,SW00,1709221304,,,
1663,SN12,1709221304,,,
1664,SN10,1709221304,,,
1665,SE12,1709221304,,,
1666,SE11,1709221304,,,
1667,ES02,1709221304,,,
1668,ES01,1709221304,,,
1669,EW13,1709221304,,,
1670,EW11,1709221304,,,
1671,EN13,1709221304,,,
1672,EN11,1709221304,,,
1673,EN10,1709221304,,,
1674,SW02,1709221304,,,
1675,SW00,1709221304,,,
1676,SN12,1709221304,,,
1677,SN11,1709221304,,,
1678,SE13,1709221304,,,
1679,SE11,1709221304,,,
1680,ES03,1709221304,,,
1681,ES01,1709221304,,,
1682,ES00,1709221304,,,
1683,EW12,1709221304,,,
1684,EW11,1709221304,,,
1685,EN12,1709221304,,,
1686,EN10,1709221304,,,
1687,SW02,1709221304,,,
1688,SN13,1709221304,,,
1689,SN11,1709221304,,,
1690,SN10,1709221304,,,
1691,SE12,1709221304,,,
1692,SE10,1709221304,,,
1693,ES02,1709221304,,,
1694,ES01,1709221304,,,
1695,EW13,1709221304,,,
1696,EW11,1709221304,,,
1697,EN13,1709221304,,,
1698,EN10,1709221304,,,
1699,SW02,1709221304,,,
1700,SW00,1709221304,,,
1701,SN12,1709221304,,,
1702,SN10,1709221304,,,
1703,SE13,1709221304,,,
1704,SE11,1709221304,,,
1705,ES03,1709221304,,,
1706,ES01,1709221304,,,
1707,EW13,1709221304,,,
1708,EW11,1709221304,,,
1709,EW10,1709221304,,,
1710,EN12,1709221304,,,
1711,EN10,1709221304,,,
1712,SW01,1709221304,,,
1713,SN13,1709221304,,,
1714,SN11,1709221304,,,
1715,SE13,1709221304,,,
1716,SE12,1709221304,,,
1717,SE10,1709221304,,,
1718,ES03,1709221304,,,
1719,ES01,1709221304,,,
1720,ES00,1709221304,,,
1721,EW13,1709221304,,,
1722,EW11,1709221304,,,
1723,EN12,1709221304,,,
1724,EN10,1709221304,,,
1725,SW03,1709221304,,,
1726,SW00,1709221304,,,
1727,SN12,1709221304,,,
1728,SN10,1709221304,,,
1729,SE11,1709221304,,,
1730,ES03,1709221304,,,
1731,ES01,1709221304,,,
1732,EW13,1709221304,,,
1733,EW12,1709221304,,,
1734,EW11,1709221304,,,
1735,EN10,1709221304,,,
1736,SW03,1709221304,,,
1737,SW00,1709221304,,,
1738,SN12,1709221304,,,
1739,SN10,1709221304,,,
1740,SE12,1709221304,,,
1741,SE10,1709221304,,,
1742,ES02,1709221304,,,
1743,ES01,1709221304,,,
1744,ES00,1709221304,,,
1745,EW13,1709221304,,,
1746,EN13,1709221304,,,
1747,EN12,1709221304,,,
1748,EN11,1709221304,,,
1749,SW02,1709221304,,,
1750,SW00,1709221304,,,
1751,SN12,1709221304,,,
1752,SN10,1709221304,,,
1753,SE13,1709221304,,,
1754,SE11,1709221304,,,
1755,ES03,1709221304,,,
1756,ES01,1709221304,,,
1757,ES00,1709221304,,,
1758,EW12,1709221304,,,
1759,EW11,1709221304,,,
1760,EN13,1709221304,,,
1761,EN10,1709221304,,,
1762,SW02,1709221304,,,
1763,SW00,1709221304,,,
1764,SN12,1709221304,,,
1765,SN10,1709221304,,,
1766,SE12,1709221304,,,
1767,SE10,1709221304,,,
1768,ES02,1709221304,,,
1769,ES01,1709221305,,,
1770,EW13,1709221305,,,
1771,EW10,1709221305,,,
1772,EN12,1709221305,,,
1773,SW03,1709221305,,,
1774,SW01,1709221305,,,
1775,SN12,1709221305,,,
1776,SN10,1709221305,,,
1777,SE12,1709221305,,,
1778,SE10,1709221305,,,
1779,ES02,1709221305,,,
1780,ES01,1709221305,,,
1781,EW12,1709221305,,,
1782,EW11,1709221305,,,
1783,EW10,1709221305,,,
1784,EN13,1709221305,,,
1785,EN11,1709221305,,,
1786,SW03,1709221305,,,
1787,SW02,1709221305,,,
1788,SW00,1709221305,,,
1789,SN12,1709221305,,,
1790,SN10,1709221305,,,
1791,SE12,1709221305,,,
1792,SE11,1709221305,,,
1793,ES03,1709221305,,,
1794,ES01,1709221305,,,
1795,ES00,1709221305,,,
1796,EW13,1709221305,,,
1797,EW11,1709221305,,,
1798,EN13,1709221305,,,
1799,EN11,1709221305,,,
1800,SW03,1709221305,,,
1801,SW00,1709221305,,,
1802,SN11,1709221305,,,
1803,SE13,1709221305,,,
1804,SE11,1709221305,,,
1805,ES03,1709221305,,,
1806,ES01,1709221305,,,
1807,EW13,1709221305,,,
1808,EW11,1709221305,,,
1809,EN13,1709221305,,,
1810,EN11,1709221305,,,
1811,SW03,1709221305,,,
1812,SW01,1709221305,,,
1813,SN13,1709221305,,,
1814,SN11,1709221305,,,
1815,SE13,1709221305,,,
1816,SE11,1709221305,,,
1817,ES03,1709221305,,,
1818,ES02,1709221305,,,
1819,ES00,1709221305,,,
1820,EW12,1709221305,,,
1821,EW10,1709221305,,,
1822,EN12,1709221305,,,
1823,EN10,1709221305,,,
1824,SW02,1709221305,,,
1825,SW00,1709221305,,,
1826,SN13,1709221305,,,
1827,SN11,1709221305,,,
1828,SE12,1709221305,,,
1829,SE10,1709221305,,,
1830,ES02,1709221305,,,
1831,ES01,1709221305,,,
