#x,y,,
-1.920930594,-0.811499603,1,1
-1.914299562,-0.810219773,1,1
-1.907631802,-0.80907616,1,1
-1.900930007,-0.808074229,1,1
-1.894197153,-0.807219424,1,1
-1.887436513,-0.806517156,1,1
-1.880651663,-0.805972787,1,1
-1.873847391,-0.805574941,1,1
-1.867029013,-0.80528137,1,1
-1.860199283,-0.805068502,1,1
-1.85335979,-0.804925336,1,1
-1.846511687,-0.804846809,1,1
-1.839655951,-0.804830647,1,1
-1.832793487,-0.804875878,1,1
-1.825925164,-0.80498213,1,1
-1.81905183,-0.805149312,1,1
-1.812174322,-0.80537745,1,1
-1.80529346,-0.805666621,1,1
-1.798410058,-0.806016918,1,1
-1.791524915,-0.806428436,1,1
-1.784638824,-0.806901262,1,1
-1.777752564,-0.807435472,1,1
-1.770866907,-0.808031133,1,1
-1.763982616,-0.808688301,1,1
-1.757100443,-0.809407019,1,1
-1.750221134,-0.810187321,1,1
-1.743345426,-0.811029228,1,1
-1.736474045,-0.811932752,1,1
-1.729607714,-0.812897895,1,1
-1.722747145,-0.813924649,1,1
-1.715893043,-0.815012994,1,1
-1.709046108,-0.816162905,1,1
-1.702207031,-0.817374345,1,1
-1.695376498,-0.818647268,1,1
-1.688555187,-0.819981621,1,1
-1.68174377,-0.821377341,1,1
-1.674942915,-0.822834359,1,1
-1.668153281,-0.824352595,1,1
-1.661375524,-0.825931965,1,1
-1.654610293,-0.827572374,1,1
-1.64785823,-0.829273721,1,1
-1.641119976,-0.831035899,1,1
-1.634396163,-0.832858791,1,1
-1.627684362,-0.834731393,1,1
-1.620972453,-0.836609273,1,1
-1.614251802,-0.838461041,1,1
-1.607517878,-0.84026922,1,1
-1.600768234,-0.84202299,1,1
-1.594001491,-0.843714708,1,1
-1.587216847,-0.845338229,1,1
-1.580413848,-0.846888108,1,1
-1.573592286,-0.848359222,1,1
-1.566752158,-0.849746589,1,1
-1.559893652,-0.851045277,1,1
-1.553017145,-0.852250376,1,1
-1.546123209,-0.853356973,1,1
-1.539212618,-0.854360148,1,1
-1.532286361,-0.855254979,1,1
-1.525345645,-0.856036538,1,1
-1.518391912,-0.856699902,1,1
-1.511426842,-0.857240158,1,1
-1.50445237,-0.857652407,1,1
-1.497470689,-0.857931778,1,1
-1.490484264,-0.858073434,1,1
-1.48349584,-0.858072582,1,1
-1.476508449,-0.857924485,1,1
-1.46952542,-0.857624477,1,1
-1.462550388,-0.857167971,1,1
-1.455587297,-0.856550477,1,1
-1.448639599,-0.855774289,1,1
-1.441708797,-0.85485605,1,1
-1.434791285,-0.853839472,1,1
-1.427885436,-0.852743904,1,1
-1.420990628,-0.851578624,1,1
-1.414106805,-0.850348099,1,1
-1.407234212,-0.84905451,1,1
-1.400373249,-0.847698945,1,1
-1.393524394,-0.846281979,1,1
-1.386688161,-0.844803943,1,1
-1.379865087,-0.843265058,1,1
-1.373055714,-0.84166549,1,1
-1.366260588,-0.840005386,1,1
-1.359480258,-0.838284885,1,1
-1.35271527,-0.836504126,1,1
-1.34596617,-0.834663247,1,1
-1.339233502,-0.832762392,1,1
-1.332517809,-0.83080171,1,1
-1.325819633,-0.828781353,1,1
-1.319139512,-0.826701479,1,1
-1.312474522,-0.824573021,1,1
-1.305810806,-0.822440021,1,1
-1.299138473,-0.820333639,1,1
-1.29245226,-0.818271271,1,1
-1.285749251,-0.816263702,1,1
-1.279027726,-0.814318567,1,1
-1.27228661,-0.812442004,1,1
-1.265525206,-0.810639455,1,1
-1.258743086,-0.808916044,1,1
-1.251940036,-0.807276758,1,1
-1.245116039,-0.805726535,1,1
-1.238271273,-0.8042703,1,1
-1.231406116,-0.802912985,1,1
-1.224521153,-0.801659534,1,1
-1.217617185,-0.800514902,1,1
