,vehicleid,delaytime,,
725,NS1734,38.34986687,,
726,SN1723,48.24511576,,
727,NW1718,50.97465563,,
728,SE1760,6.589984179,,
729,NS1737,32.97527909,,
730,SN1729,42.87849355,,
731,NW1719,50.6570816,,
732,NS1740,31.46939421,,
733,NW1720,50.64018059,,
734,SN1763,6.906337261,,
735,NS1744,5.903836966,,
736,NW1726,5.872618914,,
737,NS1752,5.927612066,,
738,NW1742,5.904699326,,
739,NS1754,5.953383207,,
740,NW1745,5.921895027,,
741,SW0685,86.07536626,,
742,NE0697,73.20534992,,
743,NE0699,73.22084856,,
744,SW0700,72.28663492,,
745,NE0711,63.57031155,,
746,SW0714,62.37469363,,
747,NE0728,52.22852397,,
748,SW0717,60.85394812,,
749,NE0731,51.30284214,,
750,SW0741,6.569546938,,
751,NE0736,6.572523117,,
752,NE0751,6.582163811,,
753,SW0749,6.58895278,,
754,NE0758,6.575624943,,
755,SW0753,6.582185984,,
756,NE0771,6.576014042,,
757,SW0755,6.578994989,,
758,EN1743,44.08201838,,
759,EW1757,24.30647612,,
760,WE1748,30.88664317,,
761,WS1756,25.82049012,,
762,EN1770,14.40197206,,
763,EW1765,19.80179071,,
764,WE1750,30.581604,,
765,WS1764,22.20486808,,
766,EW1773,14.39782596,,
767,WE1761,24.28359652,,
768,WS1776,12.2796464,,
769,WE1772,16.76712346,,
770,WE1777,6.560394526,,
771,WE1782,6.567407846,,
772,EW1783,6.297370911,,
773,EN1786,6.30193615,,
774,EN1787,6.332737684,,
775,WE1789,7.04838419,,
776,WE1791,6.578611374,,
777,EN1792,6.29072547,,
778,EW1794,6.273935795,,
779,SW0762,30.85861993,,
780,NE0778,30.23493958,,
781,SW0775,30.83696222,,
782,NE0785,24.84554315,,
783,NE0788,24.86228275,,
784,NE0796,10.05034304,,
785,NE0801,6.755981922,,
786,SW0798,6.832225561,,
787,SN1779,36.87312603,,
788,SE1780,36.56027007,,
789,NS1781,34.15698838,,
790,NW1774,43.443887,,
791,SE1793,17.94643402,,
792,NW1795,15.56843281,,
793,NW1797,15.53890991,,
794,NW1805,9.335404396,,
795,NS1810,6.039566278,,
796,NW1808,5.90090251,,
797,NW1811,5.912191153,,
798,ES0766,67.32404399,,
799,WN0767,67.92009592,,
800,ES0768,66.44703531,,
801,WN0769,67.27548289,,
802,ES0784,49.89457273,,
803,WN0790,41.82282591,,
804,ES0800,29.08968258,,
805,WN0803,28.53188133,,
806,ES0802,29.07735777,,
807,WN0806,28.41547823,,
808,ES0816,6.270406008,,
809,WN0813,6.487484932,,
810,ES0818,6.205496311,,
811,WN0815,6.430225134,,
812,WN0825,6.391117811,,
813,EN1809,29.69569564,,
814,WE1799,36.59474039,,
815,WS1804,33.28827524,,
816,EN1819,17.6910305,,
817,WE1817,20.72946382,,
818,WS1814,27.57988405,,
819,WE1821,18.95772266,,
820,WS1820,20.18917418,,
821,WE1823,18.94608521,,
822,WS1826,15.32087898,,
823,WS1831,6.606576443,,
824,WS1835,6.591518879,,
825,WE1843,6.596319914,,
826,WE1844,6.587918282,,
827,WE1847,6.58168602,,
828,EN1845,6.293012857,,
829,EN1850,6.291896582,,
830,WE1853,6.576382399,,
831,EW1855,6.323400021,,
832,WE1856,6.610845089,,
833,WS1857,6.61004281,,
834,NE0807,47.10897136,,
835,SW0812,41.95905137,,
836,NE0822,32.15554094,,
837,NE0824,29.51404095,,
838,SW0840,17.153795,,
839,NE0830,27.20673585,,
840,SN1828,39.254879,,
841,SN1829,38.94723344,,
842,SE1827,39.60478497,,
843,NS1838,30.05275869,,
844,NW1836,30.93951392,,
845,SE1834,33.0225935,,
846,NW1846,27.2964797,,
847,SN1848,27.90234995,,
848,NS1862,13.49383974,,
849,SE1837,32.99906874,,
850,NW1859,18.87008715,,
851,SN1864,13.1569283,,
852,SE1841,32.09642577,,
853,SE1860,20.68832684,,
854,SE1869,6.345939159,,
855,ES0832,41.96948934,,
856,WN0833,42.81142974,,
857,ES0839,39.29208422,,
858,WN0842,40.44302273,,
859,ES0852,35.08658385,,
860,WN0849,38.31448865,,
861,ES0877,7.193792105,,
862,WN0851,38.29096174,,
863,WN0854,15.86146832,,
864,WN0861,6.555172682,,
865,WN0865,6.600306034,,
866,WN0867,6.586846828,,
867,EN1858,35.37332344,,
868,EW1863,27.84241486,,
869,WS1866,26.89482594,,
870,EN1868,23.37423968,,
871,EW1872,22.19265604,,
872,WS1874,21.22292304,,
873,EN1873,22.1745913,,
874,EW1879,11.07791114,,
875,WS1878,13.98019528,,
876,EN1875,18.88016438,,
877,WS1883,10.16982484,,
878,EN1881,10.16685295,,
879,WS1887,6.551519394,,
880,WS1888,6.550871134,,
881,EN1891,6.275635958,,
882,WE1892,6.611593008,,
883,WN0870,14.65382743,,
884,WN0885,14.07116342,,
885,WN0889,13.45157933,,
886,WN0893,10.13856983,,
887,WN0898,7.794834375,,
888,WN0899,6.564827919,,
889,EW1894,13.20355749,,
890,WS1900,10.50842905,,
891,EW1896,12.59873986,,
892,EW1901,9.597961187,,
893,EN1904,6.300380468,,
894,EW1905,6.276497602,,
895,WS1908,6.583318949,,
896,EW1909,6.27202487,,
897,NW1876,38.37145424,,
898,SN1906,9.881852388,,
899,SE1884,28.19157457,,
900,NS1882,29.99026966,,
901,NW1903,11.09745049,,
902,NS1910,6.016760826,,
903,NS1914,5.978905678,,
,,,,
,,24.66468442,,96.99570815
