,vehicleid,delaytime
703,NE0648,109.44304847717285
704,ES0753,15.317035436630249
705,WN0750,17.24429416656494
706,SW0651,118.04753017425537
707,NE0660,113.82211112976074
708,SW0663,112.59296655654907
709,NE0672,103.48016953468323
710,SW0675,102.72991037368774
711,NE0684,84.77059602737427
712,SW0687,83.56200528144836
713,NE0696,81.00977993011475
714,SW0699,83.01182651519775
715,NE0708,80.44934511184692
716,SW0711,28.39751100540161
717,NE0720,28.76896357536316
718,SW0723,28.425886869430542
719,NE0732,28.855408668518066
720,SW0735,28.445559978485107
721,NE0744,28.82911729812622
722,SW0747,28.280532121658325
723,NE0756,27.11520528793335
724,SW0759,28.753170013427734
725,NE0768,21.498663902282715
726,SW0771,20.113291263580322
727,SW0783,15.578796625137329
728,NE0780,17.901381969451904
729,NE0792,15.125500440597534
730,SW0795,14.837168455123901
731,SN1676,135.54623913764954
732,NS1673,134.92142939567566
733,NW1662,146.59467673301697
734,SE1677,137.55794072151184
735,SN1688,116.3320004940033
736,NS1685,115.43117356300354
737,SE1689,118.2392144203186
738,NW1674,136.37631368637085
739,SN1700,112.4858512878418
740,NS1697,111.69765877723694
741,SE1701,114.72799777984619
742,NW1686,117.28628706932068
743,SN1712,108.55021786689758
744,NS1709,107.72657108306885
745,SE1713,110.83099889755249
746,NW1698,113.56750774383545
747,NW1710,109.69740319252014
748,SN1724,108.56265950202942
749,NS1721,107.65689706802368
750,SE1725,111.17938876152039
751,SN1736,102.83262586593628
752,NS1733,102.0268771648407
753,SE1737,105.38062596321106
754,NW1722,109.67898273468018
755,SN1748,64.80113554000854
756,NS1745,64.00523471832275
757,SE1749,66.79537963867188
758,NW1734,103.84363079071045
759,SN1760,58.47629165649414
760,NS1757,57.64202094078064
761,SE1761,60.837141036987305
762,NW1746,65.73923897743225
763,SN1772,49.6359658241272
764,NS1769,48.73597574234009
765,SE1773,51.831310510635376
766,NW1758,59.39389157295227
767,NW1770,50.47759771347046
768,SN1784,20.477906942367554
769,NS1781,20.47803521156311
770,SE1785,20.302594423294067
771,SN1796,19.955297470092773
772,NS1793,19.95861315727234
773,SE1797,19.770254611968994
774,NW1782,21.1816828250885
775,SN1808,12.569752931594849
776,SE1809,14.524505853652954
777,NW1794,20.713224172592163
778,NS1805,12.401715993881226
779,NW1806,13.470813274383545
780,EW1754,80.30772280693054
781,EN1755,81.35734724998474
782,EW1766,73.69993686676025
783,WE1751,82.82807898521423
784,EN1767,74.8524420261383
785,WS1752,83.3974335193634
786,EW1778,64.65388345718384
787,WE1763,76.5607557296753
788,EN1779,65.77230310440063
789,WS1764,76.80736041069031
790,EW1790,54.704821825027466
791,WE1775,67.53657245635986
792,WS1776,67.82528448104858
793,EN1791,56.00001382827759
794,EW1802,50.062620878219604
795,WE1787,57.60488224029541
796,WS1788,57.86126923561096
797,EN1803,51.81621551513672
798,EW1814,24.50388264656067
799,WE1799,52.99491810798645
800,WS1800,53.25910830497742
801,WS1812,27.556098699569702
802,ES0765,82.44909524917603
803,WN0762,84.93530917167664
804,ES0777,73.24840259552002
805,WN0774,75.46604943275452
806,ES0789,63.332226037979126
807,WN0786,65.80602526664734
808,ES0801,58.93556594848633
809,WN0798,61.36300706863403
810,ES0813,33.439199686050415
811,WN0810,35.782800912857056
812,ES0825,22.77331805229187
813,WN0822,24.56122922897339
814,SN1820,27.70683526992798
815,SE1821,30.024670600891113
816,NS1817,27.92156958580017
817,SN1832,15.140409231185913
818,SE1833,17.003865718841553
819,NS1829,14.967323303222656
820,NW1818,29.0240957736969
821,NW1830,16.074475049972534
822,SE1845,14.568429231643677
823,SN1844,14.131572723388672
824,NS1841,14.090158462524414
825,NW1842,15.18606948852539
826,SE1857,15.373357057571411
827,SN1856,18.335504055023193
828,NS1853,17.93963122367859
829,SE1869,16.16367244720459
830,NW1854,19.63912796974182
831,SN1868,15.435031175613403
832,NS1865,15.503359079360962
833,NW1866,16.7420756816864
834,SE1881,17.26626753807068
835,SN1880,16.481101989746094
836,NS1877,16.60128688812256
837,NW1878,17.93239688873291
838,EN1815,77.3891978263855
839,EW1826,65.07838678359985
840,WE1811,78.96795058250427
841,EN1827,66.51633214950562
842,EW1838,52.13425540924072
843,WE1823,67.75132441520691
844,WS1824,68.13068127632141
845,EN1839,53.82326292991638
846,EW1850,47.2800989151001
847,WS1836,55.19446539878845
848,WE1835,55.59233498573303
849,EN1851,49.26848554611206
850,EW1862,43.876017332077026
851,WS1848,50.58291983604431
852,WE1847,51.000317096710205
853,EW1874,40.0782356262207
854,EN1863,46.388898849487305
855,WS1860,47.47417640686035
856,WE1859,47.91050696372986
857,WS1872,43.89011597633362
858,SW0807,85.11026453971863
859,NE0804,87.52121758460999
860,SW0819,75.46225023269653
861,NE0816,77.02032375335693
862,SW0831,62.974642515182495
863,NE0828,64.81246995925903
864,SW0843,58.12924003601074
865,NE0840,60.45814251899719
866,EW1886,45.14930272102356
867,EN1875,55.27675151824951
868,WE1871,56.9428825378418
869,EW1898,35.521440505981445
870,EN1887,47.719021797180176
871,WS1884,49.01060199737549
872,WE1883,49.38125824928284
873,EW1910,28.105665922164917
874,EN1899,37.98752307891846
875,WS1896,39.36954069137573
876,WE1895,39.7271568775177
877,EW1922,18.01983404159546
878,EN1911,30.621832847595215
879,WS1908,32.090556144714355
880,WE1907,32.46314334869385
881,WS1920,21.534207582473755
882,WN0834,80.66108632087708
883,ES0837,79.17289662361145
884,WN0846,75.58057022094727
885,ES0849,74.03895115852356
886,WN0858,72.33603096008301
887,ES0861,70.58166837692261
888,WN0870,68.70823574066162
889,ES0873,66.67863488197327
890,WN0882,61.03927779197693
