,starttime,endtime,phaseDuration
43,1712091666.0534701,1712091666.0591545,8.0
44,1712091674.153461,1712091674.1637883,25.0
45,1712091699.2536514,1712091699.2675092,25.0
46,1712091724.3534358,1712091724.3579102,5.0
47,1712091729.4533775,1712091729.4582558,8.0
48,1712091737.5534136,1712091737.5582316,25.0
49,1712091762.6536202,1712091762.6625066,25.0
50,1712091787.6535332,1712091787.6661708,25.0
51,1712091812.7534695,1712091812.758039,5.0
52,1712091817.8534734,1712091817.8570206,5.0
53,1712091822.9534009,1712091822.9588954,8.0
54,1712091831.054992,1712091831.0600533,9.16184333841453
55,1712091840.1535318,1712091840.1609385,8.0
56,1712091848.156489,1712091848.161508,5.0
57,1712091853.353519,1712091853.358654,25.0
58,1712091878.453515,1712091878.4589345,8.0
59,1712091886.553465,1712091886.5566401,5.0
60,1712091891.6534357,1712091891.6578107,8.0
61,1712091899.753466,1712091899.75902,5.0
62,1712091904.8534644,1712091904.860124,8.0
63,1712091912.9533954,1712091912.9574292,8.0
64,1712091921.0534387,1712091921.0596547,25.0
65,1712091946.153514,1712091946.1588128,8.0
66,1712091954.2534378,1712091954.257753,5.0
67,1712091959.3534107,1712091959.3606172,8.0
68,1712091967.4534593,1712091967.4584675,25.0
69,1712091992.5537727,1712091992.559202,25.0
70,1712092017.6534336,1712092017.6583493,8.0
71,1712092025.7535622,1712092025.7596118,25.0
72,1712092050.8534296,1712092050.8583663,25.0
73,1712092075.9537303,1712092075.9601963,25.0
74,1712092101.0534093,1712092101.0573688,25.0
75,1712092126.153428,1712092126.1606338,8.0
76,1712092134.2534363,1712092134.2569463,8.0
77,1712092142.353515,1712092142.3579373,5.0
78,1712092147.453365,1712092147.4570527,5.0
79,1712092152.5535245,1712092152.5577857,5.0
80,1712092157.6550272,1712092157.6626592,25.0
81,1712092182.7534132,1712092182.760637,8.0
82,1712092190.8534327,1712092190.8578925,25.0
83,1712092215.953431,1712092215.9581265,25.0
84,1712092241.0535207,1712092241.061404,5.0
85,1712092246.1534412,1712092246.1579523,5.0
86,1712092251.2533782,1712092251.255996,5.0
87,1712092256.353341,1712092256.355655,5.0
88,1712092261.453395,1712092261.456719,5.0
89,1712092266.553381,1712092266.5555038,5.0
90,1712092271.6533659,1712092271.655817,5.0
91,1712092276.7534258,1712092276.7567282,5.0
92,1712092281.8534615,1712092281.8575587,5.0
93,1712092286.9534519,1712092286.9576478,5.0
94,1712092291.9534292,1712092291.9571395,5.0
95,1712092297.0533893,1712092297.0563993,5.0
96,1712092302.1534677,1712092302.1565714,5.0
97,1712092307.2533855,1712092307.2561157,5.0
98,1712092312.3534472,1712092312.3573864,5.0
99,1712092317.4533691,1712092317.4556603,5.0
100,1712092322.5534668,1712092322.5568964,5.0
101,1712092327.6534064,1712092327.6555762,5.0
102,1712092332.753374,1712092332.7561498,5.0
103,1712092337.853437,1712092337.856663,5.0
104,1712092342.9533796,1712092342.9554741,5.0
105,1712092348.0533898,1712092348.0565019,5.0
106,1712092353.1533806,1712092353.156743,5.0
107,1712092358.2533758,1712092358.2556562,5.0
108,1712092363.353392,1712092363.3558476,5.0
109,1712092368.3542864,1712092368.3574276,5.0
110,1712092373.5534086,1712092373.5555234,5.0
111,1712092378.653365,1712092378.655822,5.0
112,1712092383.7534688,1712092383.7571144,5.0
113,1712092388.8533683,1712092388.8555694,5.0
114,1712092393.9534428,1712092393.9565392,5.0
115,1712092399.0550444,1712092399.0587244,5.0
