,vehicleid,delaytime,,
620,WN0615,35.13102365,,
621,ES0610,40.18438959,,
622,WN0629,21.25764346,,
623,ES0611,6.280203819,,
624,WN0641,9.94314003,,
625,ES0617,6.287091255,,
626,WN0644,6.586776495,,
627,ES0628,6.275383711,,
628,WN0649,6.561221838,,
629,ES0648,6.271275759,,
630,EN1623,39.27456307,,
631,EW1622,39.60555911,,
632,WE1646,17.09503031,,
633,WS1627,33.26131797,,
634,EN1630,31.19767666,,
635,EW1625,36.6181159,,
636,EN1650,13.47106719,,
637,EW1635,23.41153216,,
638,WE1653,12.28592706,,
639,WS1659,7.524107933,,
640,EW1636,23.4211688,,
641,EN1652,12.8942554,,
642,WE1655,10.79283023,,
643,WE1657,10.78962612,,
644,EW1639,22.20049286,,
645,EN1656,10.49636674,,
646,EW1643,6.294655323,,
647,WS1664,6.57651782,,
648,EN1663,6.325143099,,
649,WS1665,6.546638489,,
650,EN1667,6.285876751,,
651,SN1626,44.09452772,,
652,SE1638,31.81199932,,
653,NS1637,31.8211391,,
654,NW1632,39.01417637,,
655,SN1634,35.11887789,,
656,SE1645,28.78771019,,
657,NW1633,36.64412951,,
658,SN1640,32.09630418,,
659,SE1647,28.47204208,,
660,NW1660,17.40291309,,
661,SE1654,22.77747273,,
662,NW1673,6.587754726,,
663,SE1670,13.14405823,,
664,SN1679,6.303123951,,
665,SN1685,6.258986235,,
666,WN0658,34.80643249,,
667,ES0666,28.78992748,,
668,WN0662,34.20280027,,
669,ES0668,28.18357825,,
670,WN0674,23.09623623,,
671,ES0677,19.48343563,,
672,WN0680,19.16148186,,
673,ES0686,10.18068624,,
674,WN0683,13.80611634,,
675,WN0697,6.55403471,,
676,SW0661,43.79427934,,
677,NE0642,59.11490417,,
678,NE0651,52.49794269,,
679,SW0672,33.5870595,,
680,NE0669,40.49259281,,
681,SW0681,25.48295188,,
682,NE0671,38.64534712,,
683,SW0684,22.45529532,,
684,NE0699,6.636572123,,
685,SW0687,6.588733435,,
686,SW0688,6.575342655,,
687,NE0712,6.592276812,,
688,SW0692,6.58333087,,
689,SW0700,6.560925007,,
690,SW0703,6.567868233,,
691,SW0710,6.561757326,,
692,SW0714,6.574667454,,
693,SW0715,6.581671953,,
694,SW0717,6.561376095,,
695,NE0724,6.561250925,,
696,SE1704,20.10309196,,
697,NW1693,27.62595558,,
698,NW1694,27.30398417,,
699,SN1690,29.99187613,,
700,SE1708,18.91318178,,
701,SN1695,28.80768752,,
702,NW1707,18.65646434,,
703,SE1721,12.55261683,,
704,SN1713,18.33688998,,
705,SE1723,11.05609417,,
706,NS1728,5.98368001,,
707,SE1726,6.273983955,,
708,NW1729,5.970344782,,
709,SE1731,6.262017965,,
710,SE1733,6.266838312,,
711,NS1737,5.984012604,,
712,NW1740,6.005080938,,
713,NS1742,6.012068033,,
714,NW1743,6.004189968,,
715,NW1745,6.001790047,,
716,NW1747,6.008741856,,
717,EN1675,61.79022598,,
718,EN1676,61.47774363,,
719,EW1702,40.21416354,,
720,WE1682,54.03103209,,
721,WS1678,61.50549984,,
722,EN1698,44.69316101,,
723,EW1730,21.88980246,,
724,WE1691,51.29242754,,
725,WS1689,52.18946552,,
726,EN1746,11.69574189,,
727,EW1734,20.99155068,,
728,WE1696,47.96659064,,
729,WS1701,44.39866805,,
730,EW1736,20.97582197,,
731,WE1705,42.88230276,,
732,WS1711,40.50385904,,
733,EW1738,6.271867037,,
734,WE1706,42.92621946,,
735,WS1732,6.535205841,,
736,EW1749,6.240933657,,
737,WE1750,6.502070427,,
738,WE1753,6.514472246,,
739,WE1756,6.544770479,,
740,WE1761,6.53891778,,
741,EW1762,6.297127247,,
742,EN1770,6.298586369,,
743,WS1771,6.618726969,,
744,WE1773,6.610354662,,
745,EN1779,6.280226469,,
746,WE1786,6.625155449,,
747,EN1787,6.298681498,,
748,EN1788,6.293992996,,
749,WE1789,6.577153206,,
750,WE1793,6.593387127,,
751,EN1792,6.289237976,,
752,EW1791,6.590939283,,
753,ES0709,75.58845019,,
754,ES0719,69.88451815,,
755,WN0716,73.82126379,,
756,WN0718,72.58107686,,
757,ES0744,52.19929695,,
758,WN0720,72.27497411,,
759,ES0752,47.98983169,,
760,WN0722,70.45148158,,
761,ES0768,32.68781686,,
762,WN0727,53.99919271,,
763,ES0775,6.272419691,,
764,WN0739,6.597942829,,
765,ES0778,6.27381897,,
766,WN0754,6.587989092,,
767,ES0781,6.274798632,,
768,WN0755,6.531415701,,
769,WN0757,6.536695719,,
770,WN0758,6.571478844,,
771,WN0763,6.583438396,,
772,WN0767,6.557108164,,
773,WN0798,6.564801931,,
774,NE0725,86.04100275,,
775,SW0748,69.08269453,,
776,NE0735,79.67392826,,
777,SW0751,68.79104853,,
778,NE0741,75.17562342,,
779,SW0765,55.2955339,,
780,NE0760,63.14934778,,
781,SW0784,42.68471694,,
782,NE0764,58.95660257,,
783,SW0795,8.540461063,,
784,NE0782,8.54173398,,
785,SW0808,8.561674595,,
786,NE0790,8.506671429,,
787,SW0812,8.381088018,,
788,NE0804,8.351123095,,
789,SW0822,8.201346397,,
790,NE0806,8.144958496,,
791,NE0807,7.903709888,,
792,NE0810,7.725150347,,
793,NE0818,7.654879093,,
794,EN1796,39.11954737,,
795,WE1794,43.44061208,,
796,WS1800,35.9692831,,
797,EN1802,33.2180748,,
798,WE1809,29.40025783,,
799,EN1811,26.65819955,,
800,WS1803,35.14701509,,
801,WE1820,23.68355322,,
802,EN1815,24.60456491,,
803,WS1825,18.53668094,,
804,WE1824,22.5461998,,
805,EN1839,8.337765217,,
806,WS1838,10.59255028,,
807,WE1827,7.695030451,,
808,EN1842,7.32005477,,
809,WE1828,7.346750498,,
810,WE1844,6.847433805,,
811,SN1766,77.78040576,,
812,SE1799,46.5617888,,
813,NS1769,75.6839745,,
814,NW1759,84.70260167,,
815,NS1772,73.31215858,,
816,NW1777,68.83615065,,
817,SN1814,34.91352487,,
818,SE1823,29.7541759,,
819,NS1774,73.32405853,,
820,NW1783,65.95538139,,
821,SN1836,18.83572292,,
822,NS1776,71.12033033,,
823,NW1785,66.11423588,,
824,NS1780,69.46155572,,
825,NW1797,51.7753222,,
826,NS1801,6.378246069,,
827,NW1805,6.388066769,,
828,NS1816,6.345383883,,
829,NW1813,6.372165203,,
830,NS1819,6.242313623,,
831,NW1817,6.243668318,,
832,NS1829,6.156215906,,
833,NW1821,6.154524803,,
834,SN1856,6.500844955,,
835,NS1835,6.065890551,,
836,NW1832,6.010938644,,
