,vehicleid,delaytime,,
736,ES0699,80.66272163,,
737,WN0693,80.64857197,,
738,EN11080,10.07625031,,
739,EW11078,10.59138656,,
740,WS11079,12.40896153,,
741,WS11081,12.49796391,,
742,WS11087,10.49562573,,
743,EN11094,8.660086632,,
744,WS11099,9.180101871,,
745,WE11100,9.430226088,,
746,NS1574,117.1912029,,
747,SE1584,117.7948725,,
748,NW1568,117.4836526,,
749,SN1583,118.0464418,,
750,SE1587,117.5498962,,
751,NS1600,117.5719883,,
752,NW1572,117.0863016,,
753,SN1616,117.6436636,,
754,SE1599,117.5786233,,
755,NS1604,117.5551288,,
756,NS1606,117.5225089,,
757,NW1576,117.0115733,,
758,SN1637,117.5384314,,
759,SE1608,117.4614048,,
760,NS1625,117.3433309,,
761,NW1589,116.7588685,,
762,SN1645,117.3309267,,
763,WS11104,16.3212266,,
764,EW11107,13.95071959,,
765,EW11108,13.94246864,,
766,WE11109,15.16909409,,
767,EW11110,13.94214082,,
768,WE11112,13.16858339,,
769,WE11113,12.96365023,,
770,WE11119,8.880082846,,
771,WE11120,8.869549036,,
772,EW11121,8.412714243,,
773,WE11123,8.877871275,,
774,WE11129,9.16947794,,
775,WS11135,9.404541969,,
776,WS11140,10.25829339,,
777,EN11141,10.26264596,,
778,WE11145,10.98840332,,
779,EN11143,10.6487298,,
780,WS11147,11.11122704,,
781,EN11146,10.71431851,,
782,WE11149,11.15797806,,
783,WE11154,11.57750559,,
784,EN11153,11.18325686,,
785,WS11159,11.68083978,,
786,WS11160,11.74036074,,
787,WS11164,11.82477951,,
788,EW11162,11.39932609,,
789,EW11163,11.55495334,,
790,WE11166,12.02806497,,
791,EN11165,11.50472355,,
792,WE11168,12.0190134,,
793,WS11171,11.87399459,,
794,EN11169,11.34375978,,
795,EN11173,11.03720212,,
796,EN11178,10.82373428,,
797,EN11182,10.42919779,,
798,EN11185,10.42820144,,
799,EW11186,10.41992831,,
800,EW11189,10.48483658,,
801,WE11193,11.11263776,,
802,EN11196,10.78570962,,
803,EW11200,10.85207129,,
